action,id,external_id,source,name,city,city_cluster,lat,lon,district,district_before,district_how,sport_ids,amenity_kinds,has_declared_sport,in_footprint,full_address,street_number,street_name,tags
update,639475cd-6072-4b1e-a054-5e4808ec7733,246682397,directory,,hcm,1,10.7428165536044,106.735738433025,hcm_tanthuan,Quận 7,contains,4,pitch,True,True,"Đường D6, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Đường D6,leisure:[pitch] ;; sport:[tennis]
update,6d2143ba-3a80-41ae-962a-0f94b7a9284e,246552764,directory,,hcm,1,10.751234,106.7219474,hcm_tanthuan,Quận 7,contains,4,pitch,True,True,"Phường Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,,surface:[asphalt] ;; leisure:[pitch] ;; sport:[tennis]
update,9665dccd-3203-4172-9fdc-d0ddb43ecc78,246552979,directory,,hcm,1,10.7521129391667,106.730682571078,hcm_tanthuan,Quận 7,contains,4,pitch,True,True,"Đường Số 2, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Đường Số 2,leisure:[pitch] ;; sport:[tennis]
update,9cd43a6b-f545-4412-b308-4af7e445c802,246545499,directory,,hcm,1,10.7738390298443,106.738719136776,hcm_tanthuan,Quận 7,contains,4,pitch,True,True,"Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 71150, Việt Nam",,,leisure:[pitch] ;; sport:[tennis]
update,28f488d4-53f3-4141-8770-ffc2b65ae5c2,246673651,directory,Block B,hcm,1,10.7438764,106.736629411869,hcm_tanthuan,Quận 7,contains,,swimming_pool,False,True,"Block B, Đường Số 11, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Đường Số 11,leisure:[swimming_pool]
update,e1e783e5-d1c9-42e3-aeb6-8dd0db52ca46,246673933,directory,Block B,hcm,1,10.7387978,106.729048698245,hcm_tanthuan,Quận 7,contains,4,pitch,True,True,"Block B, Hẻm 20 Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Hẻm 20 Nguyễn Thị Thập,leisure:[pitch] ;; sport:[tennis]
update,c4986531-1a1a-468c-a416-eedfb1f89f13,246685233,directory,Khu Dân Cư Nam Long,hcm,1,10.742674,106.734876,hcm_tanthuan,Quận 7,contains,4,pitch|sports_centre,True,True,"Khu Dân Cư Nam Long, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,,"leisure:[sports_centre, pitch] ;; sport:[tennis]"
update,833f36f9-48a3-40ba-9363-8acb309c41de,246555014,directory,Khu chế xuất Tân Thuận,hcm,1,10.7653687100752,106.748553350496,hcm_tanthuan,Quận 7,contains,1,pitch,True,True,"Khu chế xuất Tân Thuận, Quận 7, Thành phố Hồ Chí Minh, 71150, Việt Nam",,,oneway:[no] ;; leisure:[pitch] ;; sport:[soccer]
update,9638d89d-0fdb-4bf1-b247-eabb1b62133f,246688955,directory,Lẩu cá đuối Hai Béo,hcm,1,10.7430941,106.7351789,hcm_tanthuan,Quận 7,contains,,swimming_pool,True,True,"Lẩu cá đuối Hai Béo, 106, Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",106,Đường Trần Trọng Cung,"image:[https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSArphA7QgoNa5MHunKYiPmBO0-gC3-9uaKEg&s] ;; phone:[0905430911] ;; cuisine:[vietnamese, noodle, lẩu_thái, grilled_fish, steamed_fish, stir-fried_vegetables, hotpot] ;; smoking:[outside] ;; toilets:[yes] ;; delivery:[yes] ;; takeaway:[yes] ;; diet:beef:[yes] ;; diet:fish:[yes] ;; wheelchair:[yes] ;; diet:noodle:[yes] ;; diet:seafood:[yes] ;; payment:cash:[yes] ;; opening_hours:[Mo-Su 17:00-22:00] ;; payment:coins:[yes] ;; payment:vietqr:[yes] ;; internet_access:[wlan] ;; outdoor_seating:[yes] ;; payment:onchain:[yes] ;; internet_access:fee:[customers] ;; payment:cryptocurrencies:[yes] ;; leisure:[swimming_pool] ;; sport:[swimming]"
update,8d67a843-9c9f-4731-b311-6297e0d8a9fb,246679602,directory,Nhà thi đấu đa năng Quận 7,hcm,1,10.74146,106.729280820693,hcm_tanthuan,Quận 7,contains,,sports_centre,False,True,"Nhà thi đấu đa năng Quận 7, 504-506, Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Đường Huỳnh Tấn Phát,building:[yes] ;; leisure:[sports_centre]
update,7c1c0188-ce2c-4e23-82a4-689147889ad1,246684686,directory,Saigon Sports Club,hcm,1,10.73943035,106.72913563705,hcm_tanthuan,Quận 7,contains,4,pitch|sports_centre|swimming_pool,True,True,"Saigon Sports Club, Hẻm 514b Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Hẻm 514b Huỳnh Tấn Phát,"sport:[gymnastics, tennis, swimming] ;; leisure:[sports_centre, pitch, swimming_pool]"
update,c2e4150d-8936-4f6e-9b14-c2196271aaae,246690278,directory,Sân bóng chuyền ngoài trời NTĐ Quận 7,hcm,1,10.74124965,106.728967796009,hcm_tanthuan,Quận 7,contains,,pitch,True,True,"Sân bóng chuyền ngoài trời NTĐ Quận 7, Hẻm 502/11 Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Hẻm 502/11 Đường Huỳnh Tấn Phát,sport:[volleyball] ;; leisure:[pitch]
update,92b73e61-8a56-4bbe-90a1-4f3c0b27e8d4,246554896,directory,Trung tâm Hoạt động Công Nhân,hcm,1,10.75238185,106.729848246485,hcm_tanthuan,Quận 7,contains,,swimming_pool,False,True,"Trung tâm Hoạt động Công Nhân, Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Tân Thuận,leisure:[swimming_pool]
update,12e4dcb8-1de1-43c5-8ae8-eb7405679d1a,246552408,directory,VNG Campus Swimming Pool,hcm,1,10.75899555,106.746012553031,hcm_tanthuan,Quận 7,contains,,swimming_pool,False,True,"VNG Campus Swimming Pool, Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Tân Thuận,location:[outdoor] ;; swimming_pool:[swimming_pool] ;; leisure:[swimming_pool]
update,d5176ac9-7a0d-4a7c-afcd-99fc986a3601,246554022,directory,sân bóng,hcm,1,10.7510071,106.7208515,hcm_tanthuan,Quận 7,contains,4,pitch|sports_centre,True,True,"sân bóng, Đường Ngô Thị Nhạn, Phường Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, 71800, Việt Nam",,Đường Ngô Thị Nhạn,"leisure:[sports_centre, pitch] ;; sport:[tennis]"
update,74330682-ae2a-4eae-9723-cc5b5e5f1b72,246536034,directory,Trường THPT Vĩnh Lộc B,hcm,1,10.7675346,106.56612085746,hcm_tanvinhloc,,contains,1,pitch,True,True,"Trường THPT Vĩnh Lộc B, Đường số 3, Thành phố Hồ Chí Minh, Việt Nam",,Đường số 3,grades:[10-12] ;; leisure:[pitch] ;; sport:[soccer]
update,1feb77a4-6f4c-437a-8aa2-9b0f4bc702f1,246576664,directory,,hcm,1,10.817753198245,106.627103632591,hcm_taythanh,Quận Tân Phú,contains,4,pitch,True,True,"Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, 71509, Việt Nam",,Tây Thạnh,lanes:[4] ;; oneway:[yes] ;; surface:[asphalt] ;; leisure:[pitch] ;; sport:[tennis]
update,7b6c7d4e-fd21-476b-ab03-3184772ff9dd,246530926,directory,,hcm,1,10.8074262084856,106.610222359752,hcm_taythanh,Quận Tân Phú,contains,4,pitch,True,True,"Đường CN13, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh, 71913, Việt Nam",,Đường CN13,oneway:[yes] ;; leisure:[pitch] ;; sport:[tennis]
update,e490ed69-3cb1-4ac4-b769-f0f85d7fdf1b,246592975,directory,,hcm,1,10.8180840798077,106.622633195395,hcm_taythanh,Quận Tân Phú,contains,4,pitch|swimming_pool,True,True,"Đường CN5, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, 71509, Việt Nam",,Đường CN5,"leisure:[pitch, swimming_pool] ;; sport:[tennis]"
update,fdee2b00-d807-4808-b033-2a83c4212db3,246597680,directory,,hcm,1,10.8154623065379,106.620999346315,hcm_taythanh,Quận Tân Phú,contains,,swimming_pool,False,True,"Đường C8, Quận Tân Phú, Thành phố Hồ Chí Minh, 71913, Việt Nam",,Đường C8,leisure:[swimming_pool]
update,0d440c52-818f-4f58-8713-9384aee567d8,246515590,directory,Chung cư Sơn Kỳ 2,hcm,1,10.8063039,106.61124663883,hcm_taythanh,Quận Tân Phú,contains,4,pitch,True,True,"Chung cư Sơn Kỳ 2, Đường DC13, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh, 71913, Việt Nam",,Đường DC13,building:levels:[10] ;; leisure:[pitch] ;; sport:[tennis]
